county,month,year,unemp_rate,medicaid_enrollment,medicaid_per_1k,snap_persons,snap_benefits,snap_per_1k,crash_count,crashes_per_100k,mta_ridership,population
Orleans,2019-04,2019,3.8,10603,262.76,5236.0,614472.0,129.76,,,,40352
Orleans,2019-05,2019,3.6,10705,265.29,5229.0,615088.0,129.58,,,,40352
Orleans,2019-06,2019,3.8,10702,265.22,5172.0,603146.0,128.17,,,,40352
Orleans,2019-07,2019,4.7,10689,264.89,5135.0,607018.0,127.26,,,,40352
Orleans,2019-08,2019,4.8,10645,263.8,5133.0,617640.0,127.21,,,,40352
Orleans,2019-09,2019,3.6,10640,263.68,5114.0,608990.0,126.73,,,,40352
Orleans,2019-10,2019,3.8,10668,264.37,5202.0,635883.0,128.92,,,,40352
Orleans,2019-11,2019,4.1,10674,264.52,5185.0,628451.0,128.49,,,,40352
Orleans,2019-12,2019,4.9,10606,262.84,5144.0,626413.0,127.48,,,,40352
Orleans,2020-01,2020,5.5,10679,266.66,5158.0,626114.0,128.8,,,,40047
Orleans,2020-02,2020,5.4,10696,267.09,5126.0,615948.0,128.0,,,,40047
Orleans,2020-03,2020,6.0,10702,267.24,5145.0,616452.0,128.47,,,,40047
Orleans,2020-04,2020,16.9,10785,269.31,5335.0,1218458.0,133.22,,,,40047
Orleans,2020-05,2020,12.5,10918,272.63,5418.0,967580.0,135.29,,,,40047
Orleans,2020-06,2020,9.2,10981,274.2,5248.0,880011.0,131.05,,,,40047
Orleans,2020-07,2020,9.1,11086,276.82,5156.0,946107.0,128.75,,,,40047
Orleans,2020-08,2020,7.2,11170,278.92,5154.0,900571.0,128.7,,,,40047
Orleans,2020-09,2020,5.8,11285,281.79,5160.0,830195.0,128.85,,,,40047
Orleans,2020-10,2020,5.0,11376,284.07,5223.0,1056836.0,130.42,,,,40047
Orleans,2020-11,2020,5.0,11492,286.96,5173.0,966816.0,129.17,,,,40047
Orleans,2020-12,2020,5.9,11612,289.96,5207.0,971198.0,130.02,,,,40047
Orleans,2021-01,2021,6.7,11713,294.42,5249.0,1114126.0,131.94,52.0,130.71,,39783
Orleans,2021-02,2021,6.9,11763,295.68,5320.0,1131739.0,133.73,49.0,123.17,,39783
Orleans,2021-03,2021,6.7,11829,297.34,5324.0,1132524.0,133.83,33.0,82.95,,39783
Orleans,2021-04,2021,5.5,11886,298.77,5262.0,1239752.0,132.27,40.0,100.55,,39783
Orleans,2021-05,2021,5.0,11896,299.02,5200.0,1234251.0,130.71,34.0,85.46,,39783
Orleans,2021-06,2021,5.4,11970,300.88,5149.0,1217700.0,129.43,59.0,148.3,,39783
Orleans,2021-07,2021,5.4,12027,302.32,5062.0,1201208.0,127.24,51.0,128.2,,39783
Orleans,2021-08,2021,5.1,12056,303.04,5051.0,1204564.0,126.96,74.0,186.01,,39783
Orleans,2021-09,2021,3.8,12106,304.3,5039.0,1211825.0,126.66,57.0,143.28,,39783
Orleans,2021-10,2021,3.5,12150,305.41,5122.0,1308031.0,128.75,69.0,173.44,,39783
Orleans,2021-11,2021,3.3,12214,307.02,5189.0,1330409.0,130.43,69.0,173.44,,39783
Orleans,2021-12,2021,3.3,12321,309.71,5202.0,1343696.0,130.76,66.0,165.9,,39783
Orleans,2022-01,2022,4.3,12401,313.87,5328.0,1359842.0,134.85,61.0,154.39,,39510
Orleans,2022-02,2022,4.7,12445,314.98,5374.0,1366163.0,136.02,61.0,154.39,,39510
Orleans,2022-03,2022,4.2,12519,316.86,5416.0,1372266.0,137.08,48.0,121.49,,39510
Orleans,2022-04,2022,3.4,12515,316.76,5444.0,1377787.0,137.79,38.0,96.18,,39510
Orleans,2022-05,2022,3.2,12583,318.48,5451.0,1376758.0,137.97,49.0,124.02,,39510
Orleans,2022-06,2022,3.6,12653,320.25,5415.0,1363922.0,137.05,48.0,121.49,,39510
Orleans,2022-07,2022,4.0,12714,321.79,5340.0,1354899.0,135.16,49.0,124.02,,39510
Orleans,2022-08,2022,4.1,12774,323.31,5298.0,1336783.0,134.09,30.0,75.93,,39510
Orleans,2022-09,2022,3.0,12867,325.66,5264.0,1343040.0,133.23,55.0,139.21,,39510
Orleans,2022-10,2022,2.8,12907,326.68,5292.0,1515170.0,133.94,59.0,149.33,,39510
Orleans,2022-11,2022,3.1,12938,327.46,5274.0,1510174.0,133.49,60.0,151.86,,39510
Orleans,2022-12,2022,3.5,13002,329.08,5298.0,1512148.0,134.09,78.0,197.42,,39510
Orleans,2023-01,2023,4.4,13086,330.73,5317.0,1505187.0,134.38,54.0,136.48,,39567
Orleans,2023-02,2023,4.3,13143,332.17,5343.0,1507397.0,135.04,52.0,131.42,,39567
Orleans,2023-03,2023,4.0,13217,334.04,5342.0,940468.0,135.01,71.0,179.44,,39567
Orleans,2023-04,2023,3.0,13317,336.57,5291.0,920817.0,133.72,38.0,96.04,,39567
Orleans,2023-05,2023,3.1,13366,337.81,5240.0,903960.0,132.43,55.0,139.0,,39567
Orleans,2023-06,2023,3.2,13461,340.21,5241.0,905472.0,132.46,67.0,169.33,,39567
Orleans,2023-07,2023,3.7,13374,338.01,5175.0,907843.0,130.79,66.0,166.81,,39567
Orleans,2023-08,2023,4.0,13230,334.37,5106.0,902023.0,129.05,46.0,116.26,,39567
Orleans,2023-09,2023,3.2,13110,331.34,5096.0,903878.0,128.79,49.0,123.84,,39567
Orleans,2023-10,2023,3.3,12915,326.41,5125.0,957089.0,129.53,61.0,154.17,,39567
Orleans,2023-11,2023,3.5,12776,322.9,5188.0,943923.0,131.12,80.0,202.19,,39567
Orleans,2023-12,2023,4.1,12507,316.1,5285.0,962301.0,133.57,64.0,161.75,,39567
Orleans,2024-01,2024,5.0,12224,306.47,5320.0,945878.0,133.38,69.0,172.99,,39886
Orleans,2024-02,2024,5.0,12047,302.04,5297.0,934311.0,132.8,45.0,112.82,,39886
Orleans,2024-03,2024,4.5,11866,297.5,5374.0,950207.0,134.73,44.0,110.31,,39886
Orleans,2024-04,2024,3.5,11543,289.4,5290.0,937482.0,132.63,45.0,112.82,,39886
Orleans,2024-05,2024,3.1,11338,284.26,5266.0,938834.0,132.03,53.0,132.88,,39886
Orleans,2024-06,2024,3.5,11156,279.7,5218.0,934030.0,130.82,49.0,122.85,,39886
Orleans,2024-07,2024,4.0,11137,279.22,5218.0,936102.0,130.82,47.0,117.84,,39886
Orleans,2024-08,2024,4.0,11096,278.19,5230.0,935913.0,131.12,48.0,120.34,,39886
Orleans,2024-09,2024,3.0,11036,276.69,5190.0,926212.0,130.12,50.0,125.36,,39886
Orleans,2024-10,2024,3.2,11025,276.41,5202.0,943768.0,130.42,73.0,183.02,,39886
Orleans,2024-11,2024,3.4,11001,275.81,5295.0,956099.0,132.75,73.0,183.02,,39886
Orleans,2024-12,2024,3.9,10906,273.43,5224.0,949315.0,130.97,71.0,178.01,,39886
Orleans,2025-01,2025,5.1,10942,274.75,5292.0,932774.0,132.88,,,,39825
Orleans,2025-02,2025,5.3,10965,275.33,5274.0,930820.0,132.43,,,,39825
Orleans,2025-03,2025,4.6,11021,276.74,5301.0,937606.0,133.11,,,,39825
Orleans,2025-04,2025,3.4,11022,276.76,5297.0,934632.0,133.01,,,,39825
Orleans,2025-05,2025,3.1,10980,275.71,5274.0,933167.0,132.43,,,,39825
Orleans,2025-06,2025,3.3,10995,276.08,5216.0,918650.0,130.97,,,,39825
Orleans,2025-07,2025,3.9,11074,278.07,5146.0,914923.0,129.22,,,,39825
Orleans,2025-08,2025,4.2,11086,278.37,5081.0,907284.0,127.58,,,,39825
Orleans,2025-09,2025,3.7,11091,278.49,4984.0,887350.0,125.15,,,,39825
Orleans,2025-10,2025,,11159,280.2,4934.0,904961.0,123.89,,,,39825
Orleans,2025-11,2025,4.0,11197,281.16,4818.0,885904.0,120.98,,,,39825
Orleans,2025-12,2025,4.3,11282,283.29,4827.0,893734.0,121.21,,,,39825
Oswego,2018-01,2018,7.4,33043,281.18,19251.0,2296949.0,163.82,,,,117515
Oswego,2018-02,2018,7.4,32995,280.77,19130.0,2266652.0,162.79,,,,117515
Oswego,2018-03,2018,6.6,33039,281.15,19310.0,2296006.0,164.32,,,,117515
Oswego,2018-04,2018,5.3,32976,280.61,18946.0,2237427.0,161.22,,,,117515
Oswego,2018-05,2018,4.5,33003,280.84,18700.0,2224982.0,159.13,,,,117515
Oswego,2018-06,2018,5.1,32982,280.66,18336.0,2174417.0,156.03,,,,117515
Oswego,2018-07,2018,5.0,32887,279.85,18002.0,2152307.0,153.19,,,,117515
Oswego,2018-08,2018,4.6,32852,279.56,18132.0,2178384.0,154.3,,,,117515
Oswego,2018-09,2018,3.9,32773,278.88,17941.0,2139011.0,152.67,,,,117515
Oswego,2018-10,2018,4.0,32728,278.5,17931.0,2165633.0,152.58,,,,117515
Oswego,2018-11,2018,4.3,32618,277.56,18012.0,2158914.0,153.27,,,,117515
Oswego,2018-12,2018,5.3,32651,277.85,18154.0,2183633.0,154.48,,,,117515
Oswego,2019-01,2019,6.4,32795,280.0,18428.0,2191431.0,157.34,,,,117124
Oswego,2019-02,2019,6.2,32806,280.1,18373.0,2180402.0,156.87,,,,117124
Oswego,2019-03,2019,5.7,32722,279.38,18348.0,2180608.0,156.65,,,,117124
Oswego,2019-04,2019,4.7,32669,278.93,18105.0,2137663.0,154.58,,,,117124
Oswego,2019-05,2019,4.5,32610,278.42,17821.0,2101799.0,152.15,,,,117124
Oswego,2019-06,2019,4.7,32653,278.79,17617.0,2085177.0,150.41,,,,117124
Oswego,2019-07,2019,5.1,32566,278.05,17357.0,2054828.0,148.19,,,,117124
Oswego,2019-08,2019,4.9,32605,278.38,17385.0,2064290.0,148.43,,,,117124
Oswego,2019-09,2019,4.4,32509,277.56,17439.0,2065975.0,148.89,,,,117124
Oswego,2019-10,2019,4.4,32476,277.28,17323.0,2073642.0,147.9,,,,117124
Oswego,2019-11,2019,4.8,32477,277.29,17365.0,2077021.0,148.26,,,,117124
Oswego,2019-12,2019,5.6,32433,276.91,17622.0,2100853.0,150.46,,,,117124
Oswego,2020-01,2020,6.5,32541,277.09,17648.0,2085580.0,150.28,,,,117437
Oswego,2020-02,2020,6.4,32523,276.94,17771.0,2105299.0,151.32,,,,117437
Oswego,2020-03,2020,7.0,32512,276.85,17620.0,2086001.0,150.04,,,,117437
Oswego,2020-04,2020,18.3,32890,280.07,18137.0,4129166.0,154.44,,,,117437
Oswego,2020-05,2020,13.5,33215,282.83,18110.0,3204744.0,154.21,,,,117437
Oswego,2020-06,2020,9.9,33521,285.44,17366.0,2904202.0,147.88,,,,117437
Oswego,2020-07,2020,9.4,33869,288.4,16238.0,2983942.0,138.27,,,,117437
Oswego,2020-08,2020,7.2,34221,291.4,16231.0,2846462.0,138.21,,,,117437
Oswego,2020-09,2020,6.3,34518,293.93,16518.0,2715022.0,140.65,,,,117437
Oswego,2020-10,2020,5.4,34802,296.35,16936.0,3416043.0,144.21,,,,117437
Oswego,2020-11,2020,5.5,35064,298.58,16930.0,3159629.0,144.16,,,,117437
Oswego,2020-12,2020,6.4,35441,301.79,17443.0,3289674.0,148.53,,,,117437
Oswego,2021-01,2021,7.3,35751,302.83,17549.0,3743911.0,148.65,255.0,216.0,,118057
Oswego,2021-02,2021,7.4,35887,303.98,17604.0,3770370.0,149.11,185.0,156.7,,118057
Oswego,2021-03,2021,6.9,36103,305.81,17709.0,3761623.0,150.0,185.0,156.7,,118057
Oswego,2021-04,2021,5.8,36398,308.31,17543.0,4085952.0,148.6,170.0,144.0,,118057
Oswego,2021-05,2021,5.3,36544,309.55,17462.0,4094246.0,147.91,196.0,166.02,,118057
Oswego,2021-06,2021,5.8,36735,311.16,17358.0,4050430.0,147.03,188.0,159.25,,118057
Oswego,2021-07,2021,5.6,36881,312.4,17287.0,4058087.0,146.43,196.0,166.02,,118057
Oswego,2021-08,2021,5.1,36992,313.34,17209.0,4057032.0,145.77,178.0,150.77,,118057
Oswego,2021-09,2021,4.3,37225,315.31,17283.0,4076497.0,146.4,223.0,188.89,,118057
Oswego,2021-10,2021,3.9,37331,316.21,17545.0,4438509.0,148.61,250.0,211.76,,118057
Oswego,2021-11,2021,3.7,37520,317.81,17861.0,4480189.0,151.29,265.0,224.47,,118057
Oswego,2021-12,2021,3.7,37792,320.12,18314.0,4701203.0,155.13,271.0,229.55,,118057
Oswego,2022-01,2022,4.9,37982,321.47,18529.0,4675854.0,156.83,293.0,247.99,,118150
Oswego,2022-02,2022,5.1,38117,322.62,18559.0,4687778.0,157.08,243.0,205.67,,118150
Oswego,2022-03,2022,4.4,38267,323.88,18723.0,4739470.0,158.47,195.0,165.04,,118150
Oswego,2022-04,2022,3.8,38342,324.52,18642.0,4693627.0,157.78,169.0,143.04,,118150
Oswego,2022-05,2022,3.6,38480,325.69,18554.0,4655183.0,157.04,190.0,160.81,,118150
Oswego,2022-06,2022,3.9,38629,326.95,18424.0,4610856.0,155.94,227.0,192.13,,118150
Oswego,2022-07,2022,4.2,38760,328.06,18151.0,4552170.0,153.63,217.0,183.66,,118150
Oswego,2022-08,2022,4.2,38900,329.24,18172.0,4570733.0,153.8,184.0,155.73,,118150
Oswego,2022-09,2022,3.4,39172,331.54,18084.0,4569509.0,153.06,202.0,170.97,,118150
Oswego,2022-10,2022,3.2,39231,332.04,18266.0,5196649.0,154.6,249.0,210.75,,118150
Oswego,2022-11,2022,3.6,39321,332.81,18296.0,5192973.0,154.85,307.0,259.84,,118150
Oswego,2022-12,2022,4.1,39529,334.57,18436.0,5254382.0,156.04,322.0,272.53,,118150
Oswego,2023-01,2023,5.0,39848,337.87,18561.0,5288725.0,157.38,239.0,202.65,,117939
Oswego,2023-02,2023,4.8,39976,338.95,18436.0,5199179.0,156.32,192.0,162.8,,117939
Oswego,2023-03,2023,4.3,40287,341.59,18346.0,3351688.0,155.55,219.0,185.69,,117939
Oswego,2023-04,2023,3.2,40464,343.09,18213.0,3240692.0,154.43,155.0,131.42,,117939
Oswego,2023-05,2023,3.6,40561,343.92,17826.0,3159418.0,151.15,206.0,174.67,,117939
Oswego,2023-06,2023,3.8,40790,345.86,17597.0,3120087.0,149.2,217.0,183.99,,117939
Oswego,2023-07,2023,3.9,40376,342.35,17361.0,3094456.0,147.2,211.0,178.91,,117939
Oswego,2023-08,2023,4.1,39917,338.45,17339.0,3095297.0,147.02,214.0,181.45,,117939
Oswego,2023-09,2023,3.6,39380,333.9,17271.0,3091330.0,146.44,206.0,174.67,,117939
Oswego,2023-10,2023,3.7,38793,328.92,17401.0,3310641.0,147.54,207.0,175.51,,117939
Oswego,2023-11,2023,3.9,38156,323.52,17631.0,3296212.0,149.49,280.0,237.41,,117939
Oswego,2023-12,2023,4.6,37310,316.35,17857.0,3313849.0,151.41,263.0,223.0,,117939
Oswego,2024-01,2024,5.3,36726,310.76,17905.0,3292451.0,151.5,286.0,242.0,,118182
Oswego,2024-02,2024,5.3,36133,305.74,17936.0,3271180.0,151.77,247.0,209.0,,118182
Oswego,2024-03,2024,4.7,35753,302.52,17975.0,3277518.0,152.1,229.0,193.77,,118182
Oswego,2024-04,2024,4.0,35133,297.28,17763.0,3240410.0,150.3,174.0,147.23,,118182
Oswego,2024-05,2024,3.8,34516,292.06,17785.0,3279709.0,150.49,179.0,151.46,,118182
Oswego,2024-06,2024,3.9,34021,287.87,17590.0,3223487.0,148.84,218.0,184.46,,118182
Oswego,2024-07,2024,4.2,33889,286.75,17514.0,3218719.0,148.2,197.0,166.69,,118182
Oswego,2024-08,2024,4.1,33759,285.65,17390.0,3192343.0,147.15,182.0,154.0,,118182
Oswego,2024-09,2024,3.3,33621,284.48,17327.0,3169435.0,146.61,219.0,185.31,,118182
Oswego,2024-10,2024,3.4,33546,283.85,17358.0,3250305.0,146.88,286.0,242.0,,118182
Oswego,2024-11,2024,3.7,33503,283.49,17241.0,3212770.0,145.89,270.0,228.46,,118182
Oswego,2024-12,2024,4.1,33450,283.04,17197.0,3199914.0,145.51,313.0,264.85,,118182
Oswego,2025-01,2025,5.2,33314,280.97,17156.0,3166664.0,144.69,,,,118569
Oswego,2025-02,2025,5.4,33189,279.91,17198.0,3168920.0,145.05,,,,118569
Oswego,2025-03,2025,4.6,33156,279.63,17214.0,3174331.0,145.18,,,,118569
Oswego,2025-04,2025,3.5,33115,279.29,17190.0,3160126.0,144.98,,,,118569
Oswego,2025-05,2025,3.2,33051,278.75,17134.0,3151638.0,144.51,,,,118569
Oswego,2025-06,2025,3.6,33091,279.09,16913.0,3108480.0,142.64,,,,118569
Oswego,2025-07,2025,4.1,33137,279.47,16671.0,3063372.0,140.6,,,,118569
Oswego,2025-08,2025,4.3,33193,279.95,16545.0,3043155.0,139.54,,,,118569
Oswego,2025-09,2025,4.2,33232,280.28,16352.0,3000102.0,137.91,,,,118569
Oswego,2025-10,2025,,33288,280.75,16536.0,3144538.0,139.46,,,,118569
Oswego,2025-11,2025,4.2,33542,282.89,16358.0,3079762.0,137.96,,,,118569
Oswego,2025-12,2025,4.5,33575,283.17,16328.0,3074562.0,137.71,,,,118569
Otsego,2018-01,2018,6.1,13055,218.27,5999.0,670728.0,100.3,,,,59810
Otsego,2018-02,2018,6.0,13021,217.71,6053.0,677125.0,101.2,,,,59810
Otsego,2018-03,2018,5.3,13040,218.02,6094.0,676129.0,101.89,,,,59810
Otsego,2018-04,2018,4.6,13085,218.78,5974.0,668903.0,99.88,,,,59810
Otsego,2018-05,2018,3.7,13056,218.29,5872.0,660068.0,98.18,,,,59810
Otsego,2018-06,2018,4.3,12992,217.22,5713.0,651650.0,95.52,,,,59810
Otsego,2018-07,2018,4.2,12909,215.83,5655.0,645305.0,94.55,,,,59810
Otsego,2018-08,2018,3.8,12809,214.16,5575.0,639495.0,93.21,,,,59810
Otsego,2018-09,2018,3.3,12751,213.19,5466.0,627029.0,91.39,,,,59810
Otsego,2018-10,2018,3.3,12748,213.14,5453.0,639001.0,91.17,,,,59810
Otsego,2018-11,2018,3.4,12768,213.48,5439.0,629158.0,90.94,,,,59810
Otsego,2018-12,2018,4.1,12711,212.52,5562.0,636024.0,92.99,,,,59810
Otsego,2019-01,2019,5.4,12763,214.53,5539.0,629289.0,93.1,,,,59493
Otsego,2019-02,2019,5.1,12711,213.66,5551.0,628461.0,93.31,,,,59493
Otsego,2019-03,2019,4.6,12697,213.42,5591.0,634487.0,93.98,,,,59493
Otsego,2019-04,2019,3.6,12630,212.29,5493.0,623692.0,92.33,,,,59493
Otsego,2019-05,2019,3.3,12594,211.69,5450.0,619635.0,91.61,,,,59493
Otsego,2019-06,2019,3.7,12523,210.5,5322.0,597612.0,89.46,,,,59493
Otsego,2019-07,2019,4.3,12502,210.14,5265.0,594440.0,88.5,,,,59493
Otsego,2019-08,2019,3.9,12465,209.52,5183.0,584310.0,87.12,,,,59493
Otsego,2019-09,2019,3.4,12447,209.22,5151.0,580853.0,86.58,,,,59493
Otsego,2019-10,2019,3.6,12444,209.17,5104.0,590366.0,85.79,,,,59493
Otsego,2019-11,2019,3.8,12349,207.57,5184.0,596590.0,87.14,,,,59493
Otsego,2019-12,2019,4.5,12340,207.42,5198.0,595310.0,87.37,,,,59493
Otsego,2020-01,2020,5.5,12435,212.97,5209.0,591214.0,89.21,,,,58389
Otsego,2020-02,2020,5.3,12476,213.67,5261.0,592843.0,90.1,,,,58389
Otsego,2020-03,2020,6.1,12454,213.29,5253.0,591519.0,89.97,,,,58389
Otsego,2020-04,2020,13.8,12671,217.01,5313.0,1271409.0,90.99,,,,58389
Otsego,2020-05,2020,10.1,12831,219.75,5274.0,952867.0,90.33,,,,58389
Otsego,2020-06,2020,8.4,12974,222.2,4996.0,826224.0,85.56,,,,58389
Otsego,2020-07,2020,8.3,13171,225.57,4616.0,888018.0,79.06,,,,58389
Otsego,2020-08,2020,6.4,13315,228.04,4616.0,823537.0,79.06,,,,58389
Otsego,2020-09,2020,5.5,13460,230.52,4855.0,783392.0,83.15,,,,58389
Otsego,2020-10,2020,4.9,13600,232.92,5038.0,985760.0,86.28,,,,58389
Otsego,2020-11,2020,4.9,13755,235.58,5038.0,1023033.0,86.28,,,,58389
Otsego,2020-12,2020,5.7,13918,238.37,5208.0,982378.0,89.19,,,,58389
Otsego,2021-01,2021,6.6,14022,230.86,5224.0,1117345.0,86.01,154.0,253.55,,60737
Otsego,2021-02,2021,6.6,14118,232.44,5218.0,1130719.0,85.91,109.0,179.46,,60737
Otsego,2021-03,2021,6.2,14235,234.37,5229.0,1122956.0,86.09,112.0,184.4,,60737
Otsego,2021-04,2021,4.9,14277,235.06,5209.0,1244870.0,85.76,97.0,159.7,,60737
Otsego,2021-05,2021,4.3,14327,235.89,5234.0,1263776.0,86.17,114.0,187.69,,60737
Otsego,2021-06,2021,4.9,14406,237.19,5168.0,1229165.0,85.09,108.0,177.82,,60737
Otsego,2021-07,2021,5.0,14439,237.73,5087.0,1216184.0,83.75,100.0,164.64,,60737
Otsego,2021-08,2021,4.6,14499,238.72,5032.0,1215477.0,82.85,116.0,190.99,,60737
Otsego,2021-09,2021,3.6,14595,240.3,5067.0,1218499.0,83.43,127.0,209.1,,60737
Otsego,2021-10,2021,3.5,14677,241.65,5213.0,1357518.0,85.83,147.0,242.03,,60737
Otsego,2021-11,2021,3.2,14727,242.47,5378.0,1394714.0,88.55,200.0,329.29,,60737
Otsego,2021-12,2021,3.2,14824,244.07,5601.0,1448322.0,92.22,107.0,176.17,,60737
Otsego,2022-01,2022,4.6,14880,246.17,5663.0,1460995.0,93.69,129.0,213.41,,60447
Otsego,2022-02,2022,4.8,14913,246.71,5735.0,1491531.0,94.88,133.0,220.03,,60447
Otsego,2022-03,2022,4.2,15040,248.81,5878.0,1528324.0,97.24,129.0,213.41,,60447
Otsego,2022-04,2022,3.2,15105,249.89,5960.0,1546004.0,98.6,105.0,173.71,,60447
Otsego,2022-05,2022,3.0,15126,250.24,5942.0,1540626.0,98.3,107.0,177.01,,60447
Otsego,2022-06,2022,3.5,15132,250.34,5877.0,1509475.0,97.23,124.0,205.14,,60447
Otsego,2022-07,2022,4.0,15151,250.65,5853.0,1502781.0,96.83,97.0,160.47,,60447
Otsego,2022-08,2022,3.9,15198,251.43,5794.0,1489645.0,95.85,120.0,198.52,,60447
Otsego,2022-09,2022,3.1,15287,252.9,5967.0,1588843.0,98.71,127.0,210.1,,60447
Otsego,2022-10,2022,3.0,15371,254.29,6120.0,1769082.0,101.25,174.0,287.86,,60447
Otsego,2022-11,2022,3.3,15417,255.05,6022.0,1759502.0,99.62,184.0,304.4,,60447
Otsego,2022-12,2022,3.9,15466,255.86,6028.0,1771787.0,99.72,205.0,339.14,,60447
Otsego,2023-01,2023,5.2,15575,257.09,6189.0,1816708.0,102.16,161.0,265.76,,60581
Otsego,2023-02,2023,4.8,15611,257.69,6272.0,1817306.0,103.53,119.0,196.43,,60581
Otsego,2023-03,2023,4.2,15710,259.32,6442.0,1212871.0,106.34,141.0,232.75,,60581
Otsego,2023-04,2023,3.1,15784,260.54,6478.0,1175254.0,106.93,98.0,161.77,,60581
Otsego,2023-05,2023,3.2,15811,260.99,6342.0,1134794.0,104.69,130.0,214.59,,60581
Otsego,2023-06,2023,3.6,15921,262.81,6260.0,1109276.0,103.33,110.0,181.58,,60581
Otsego,2023-07,2023,3.8,15730,259.65,6122.0,1077300.0,101.05,139.0,229.44,,60581
Otsego,2023-08,2023,4.1,15552,256.71,6059.0,1083560.0,100.01,109.0,179.92,,60581
Otsego,2023-09,2023,3.4,15380,253.87,6036.0,1079765.0,99.64,130.0,214.59,,60581
Otsego,2023-10,2023,3.7,15164,250.31,6095.0,1133872.0,100.61,166.0,274.01,,60581
Otsego,2023-11,2023,3.8,14956,246.88,6079.0,1118564.0,100.34,183.0,302.07,,60581
Otsego,2023-12,2023,4.7,14672,242.19,6185.0,1149074.0,102.09,155.0,255.86,,60581
Otsego,2024-01,2024,5.5,14511,239.32,6184.0,1125602.0,101.99,167.0,275.42,,60634
Otsego,2024-02,2024,5.3,14326,236.27,6428.0,1192111.0,106.01,124.0,204.51,,60634
Otsego,2024-03,2024,4.7,14127,232.99,6495.0,1170036.0,107.12,109.0,179.77,,60634
Otsego,2024-04,2024,3.7,13954,230.13,6559.0,1183950.0,108.17,95.0,156.68,,60634
Otsego,2024-05,2024,3.6,13768,227.07,6614.0,1187232.0,109.08,114.0,188.01,,60634
Otsego,2024-06,2024,4.0,13536,223.24,6528.0,1155600.0,107.66,108.0,178.12,,60634
Otsego,2024-07,2024,4.4,13401,221.01,6587.0,1172677.0,108.64,109.0,179.77,,60634
Otsego,2024-08,2024,4.2,13337,219.96,6562.0,1172591.0,108.22,108.0,178.12,,60634
Otsego,2024-09,2024,3.2,13289,219.17,6537.0,1168833.0,107.81,109.0,179.77,,60634
Otsego,2024-10,2024,3.2,13214,217.93,6566.0,1207190.0,108.29,151.0,249.04,,60634
Otsego,2024-11,2024,3.6,13170,217.2,6541.0,1191408.0,107.88,181.0,298.51,,60634
Otsego,2024-12,2024,4.1,13158,217.01,6697.0,1229549.0,110.45,196.0,323.25,,60634
Otsego,2025-01,2025,5.3,13200,217.86,6634.0,1194318.0,109.49,,,,60589
Otsego,2025-02,2025,5.4,13145,216.95,6788.0,1224679.0,112.03,,,,60589
Otsego,2025-03,2025,4.8,13194,217.76,6821.0,1216988.0,112.58,,,,60589
Otsego,2025-04,2025,3.5,13225,218.27,6774.0,1210396.0,111.8,,,,60589
Otsego,2025-05,2025,3.1,13117,216.49,6749.0,1210969.0,111.39,,,,60589
Otsego,2025-06,2025,3.5,13142,216.9,6654.0,1198263.0,109.82,,,,60589
Otsego,2025-07,2025,4.2,13186,217.63,6616.0,1192691.0,109.19,,,,60589
Otsego,2025-08,2025,4.4,13154,217.1,6464.0,1173538.0,106.69,,,,60589
Otsego,2025-09,2025,4.3,13141,216.89,6430.0,1167232.0,106.12,,,,60589
Otsego,2025-10,2025,,13158,217.17,6429.0,1217035.0,106.11,,,,60589
Otsego,2025-11,2025,4.2,13258,218.82,6329.0,1189311.0,104.46,,,,60589
Otsego,2025-12,2025,4.6,13297,219.46,6287.0,1185389.0,103.76,,,,60589
Putnam,2018-01,2018,4.5,13135,132.93,2377.0,289255.0,24.06,,,,98814
Putnam,2018-02,2018,4.7,13177,133.35,2366.0,284817.0,23.94,,,,98814
Putnam,2018-03,2018,4.1,13211,133.7,2366.0,289549.0,23.94,,,,98814
Putnam,2018-04,2018,3.6,13220,133.79,2334.0,283854.0,23.62,,,,98814
Putnam,2018-05,2018,3.4,13260,134.19,2302.0,284411.0,23.3,,,,98814
Putnam,2018-06,2018,3.7,13334,134.94,2270.0,274360.0,22.97,,,,98814
Putnam,2018-07,2018,3.8,13383,135.44,2226.0,271537.0,22.53,,,,98814
Putnam,2018-08,2018,3.8,13403,135.64,2172.0,272518.0,21.98,,,,98814
Putnam,2018-09,2018,3.3,13350,135.1,2165.0,271548.0,21.91,,,,98814
Putnam,2018-10,2018,3.2,13321,134.81,2155.0,269220.0,21.81,,,,98814
Putnam,2018-11,2018,3.1,13351,135.11,2137.0,262455.0,21.63,,,,98814
Putnam,2018-12,2018,3.4,13380,135.41,2141.0,266697.0,21.67,,,,98814
Putnam,2019-01,2019,3.8,13417,136.46,2116.0,257609.0,21.52,,,,98320
Putnam,2019-02,2019,3.9,13375,136.04,2109.0,259468.0,21.45,,,,98320
Putnam,2019-03,2019,3.6,13382,136.11,2123.0,259555.0,21.59,,,,98320
Putnam,2019-04,2019,3.1,13393,136.22,2168.0,266988.0,22.05,,,,98320
Putnam,2019-05,2019,3.2,13510,137.41,2136.0,261364.0,21.72,,,,98320
Putnam,2019-06,2019,3.4,13605,138.37,2112.0,257753.0,21.48,,,,98320
Putnam,2019-07,2019,3.8,13608,138.41,2111.0,261687.0,21.47,,,,98320
